tokenizing,stemming
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'pemimpin', 'yang', 'selalu', 'memikirkan', 'warganya', 'pantesan', 'disenangi', 'sama', 'warga']",gibran gen gibran tweet prabowo pimpin yang selalu pikir warga pantesan nang sama warga
"['dari', 'capres', 'ini', 'emang', 'hanya', 'pak', 'prabowo', 'yg', 'tegas', 'melanjutkan']",dari capres ini emang hanya pak prabowo yg tegas lanjut
"['esawela', 'prabowo', 'gibran', 'menunjukkan', 'bahwa', 'kepentingan', 'rakyat', 'adalah', 'prioritas', 'utama', 'lewat', 'program', 'ini', 'program', 'prioritaspragibs']",esawela prabowo gibran tunjuk bahwa penting rakyat adalah prioritas utama lewat program ini program prioritaspragibs
"['geiszchalifah', 'budiman', 'sujatmiko', 'aktivis', 'beralih', 'dukung', 'prabowo', 'ada', 'apa', 'kalau', 'saya', 'menilai', 'karena', 'dia', 'sdh', 'tdk', 'laku', 'di', 'pdip', 'dan', 'berharap', 'di', 'gendra', 'dia', 'diperhitungkan', 'dan', 'mengharap', 'besar', 'bahwa', 'prabowo', 'sdh', 'pasti', 'menang', 'jadi', 'ri']",geiszchalifah budiman sujatmiko aktivis alih dukung prabowo ada apa kalau saya nilai karena dia sdh tdk laku di pdip dan harap di gendra dia hitung dan harap besar bahwa prabowo sdh pasti menang jadi ri
"['are', 'inismyname', 'propaganda', 'bengkeldodo', 'ndons', 'back', 'adri', 'andreassolusi', 'mpoklela', 'florieliciouss', 'kimberley', 'bank', 'joee', 'bangsaygsujud', 'ibarat', 'pertandingan', 'sepak', 'bola', 'suporter', 'yang', 'kalah', 'pasti', 'kecewa', 'ngomel', 'tidak', 'bahagia', 'dan', 'mencari', 'cari', 'kesalahan', 'musuh', 'itulah', 'yang', 'dialami', 'kubu', 'prabowo', 'dan', 'ganjar', 'hanya', 'pendukung', 'team', 'anies', 'yng', 'bahagia', 'saat', 'ini']",are inismyname propaganda bengkeldodo ndons back adri andreassolusi mpoklela florieliciouss kimberley bank joee bangsaygsujud ibarat tanding sepak bola suporter yang kalah pasti kecewa ngomel tidak bahagia dan cari cari salah musuh itu yang alami kubu prabowo dan ganjar hanya dukung team anies yng bahagia saat ini
"['alfito', 'abbesoem', 'racunbelanja', 'ol', 'hipohan', 'prabowo', 'sabar', 'bang', 'capres', 'nya', 'aja', 'kagak', 'paham', 'apalagi', 'ini', 'buzzernya', 'wkwk']",alfito abbesoem racunbelanja ol hipohan prabowo sabar bang capres nya aja kagak paham apalagi ini buzzernya wkwk
"['mencapai', 'kemandirian', 'pangan', 'energi', 'dan', 'air', 'prabowo', 'dan', 'gibran', 'memperjuangkan', 'kehidupan', 'yang', 'lebih', 'berkelanjutan', 'program', 'prioritaspragibs']",capai mandiri pangan energi dan air prabowo dan gibran juang hidup yang lebih lanjut program prioritaspragibs
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'seneng', 'liat', 'mas', 'gibran', 'krn', 'beliau', 'bnrbnr', 'totalitas']",gibran gen gibran tweet prabowo neng liat mas gibran krn beliau bnrbnr totalitas
"['kimberley', 'jelas', 'tak', 'level', 'lah', 'mbak', 'pak', 'anies', 'tuh', 'capres', 'sedangkan', 'bang', 'fahri', 'cuman', 'juru', 'bicara', 'kl', 'yg', 'buat', 'tweet', 'tuh', 'pak', 'prabowo', 'baru', 'tuh', 'selevel', 'dgn', 'pak', 'anies', 'sama', 'capres', 'cerdas', 'dikit', 'dan', 'berhusnudzon', 'napa', 'siih', 'mbak', 'kata', 'nya', 'pilpres', 'hrs', 'gembira', 'lupa', 'yaa', 'gemoy']",kimberley jelas tak level lah mbak pak anies tuh capres sedang bang fahri cuman juru bicara kl yg buat tweet tuh pak prabowo baru tuh level dgn pak anies sama capres cerdas dikit dan berhusnudzon napa siih mbak kata nya pilpres hrs gembira lupa yaa gemoy
"['poljokesid', 'prabowo', 'gerindra', 'golkar', 'id', 'ini', 'setuju']",poljokesid prabowo gerindra golkar id ini tuju
"['dahnilanzar', 'udah', 'kasusnya', 'ga', 'dituntaskan', 'ga', 'diakui', 'pula', 'sbg', 'pembela', 'prabowo', 'ini', 'watak', 'bengis', 'prabowo', 'ga', 'layak', 'diikuti', 'karena', 'dia', 'ga', 'bakalan', 'peduli', 'ama', 'elu', 'bahkan', 'yg', 'meninggal', 'buat', 'dia', 'sekalipun']",dahnilanzar udah kasus ga tuntas ga aku pula sbg bela prabowo ini watak bengis prabowo ga layak ikut karena dia ga bakal peduli ama elu bahkan yg tinggal buat dia sekalipun
"['jansen', 'jsp', 'prabowo', 'adu', 'gagasan', 'tp', 'terkesan', 'adu', 'alasan', 'contoh', 'solusi', 'apa', 'utk', 'menangani', 'polisi', 'udara', 'krn', 'pendanaannya', 'sangat', 'besar', 'gagasan', 'tdk', 'ada', 'ngelles', 'lucu', 'lg', 'padahal', 'latar', 'belakang', 'akademis', 'memalukan']",jansen jsp prabowo adu gagas tp kes adu alas contoh solusi apa utk tangan polisi udara krn dana sangat besar gagas tdk ada ngelles lucu lg padahal latar belakang akademis malu
"['adik', 'prabowo', 'sebut', 'korupsi', 'di', 'kemenhan', 'sangat', 'gila', 'senjata', 'solat', 'jadi', 'dolar']",adik prabowo sebut korupsi di kemenhan sangat gila senjata solat jadi dolar
"['softwarnews', 'macam', 'serangan', 'prabowo', 'ke', 'anies', 'lalu', 'anies', 'nampol', 'balik', 'prabowo', 'woi']",softwarnews macam serang prabowo ke anies lalu anies nampol balik prabowo woi
"['capres', 'prabowo', 'gibran', 'tweet', 'yg', 'tidak', 'mencerminkan', 'etika', 'norma', 'sopan', 'santun', 'dan', 'akhlak', 'yg', 'baik', 'tidak', 'usah', 'dipilih', 'pilih', 'capres', 'itu', 'yg', 'punya', 'integritas', 'ketenangan', 'kecerdasan', 'dalam', 'semua', 'sikap', 'dan', 'perilakunya']",capres prabowo gibran tweet yg tidak cermin etika norma sopan santun dan akhlak yg baik tidak usah pilih pilih capres itu yg punya integritas tenang cerdas dalam semua sikap dan perilaku
"['ekowboy', 'dia', 'bgitu', 'untuk', 'lebih', 'dekat', 'dengan', 'rakyat', 'humoris', 'agar', 'rakyatnya', 'tdk', 'canggung', 'karna', 'pak', 'prabowo', 'suka', 'becanda', 'ke', 'rakyatnya', 'tapi', 'kerja', 'serius']",ekowboy dia bgitu untuk lebih dekat dengan rakyat humoris agar rakyat tdk canggung karna pak prabowo suka becanda ke rakyat tapi kerja serius
"['kamaloeby', 'tvonenews', 'jgn', 'suuzon', 'bang', 'orang', 'paling', 'ikhlas', 'itu', 'pak', 'prabowo', 'gak', 'mungkin', 'mainkan', 'cara', 'kotor', 'seperti', 'itu', 'pak', 'prabowo', 'pasti', 'ikhlas', 'kalo', 'nanti', 'tidak', 'terpilih', 'lagi', 'pak', 'prabowo', 'ikhlas', 'klo', 'anies', 'atau', 'ganjar', 'yg', 'terpilih', 'nanti', 'tapi', 'kok', 'aku', 'percaya', '%', 'ya', 'sama', 'statemt', 'abang']",kamaloeby tvonenews jgn suuzon bang orang paling ikhlas itu pak prabowo gak mungkin main cara kotor seperti itu pak prabowo pasti ikhlas kalo nanti tidak pilih lagi pak prabowo ikhlas klo anies atau ganjar yg pilih nanti tapi kok aku percaya  ya sama statemt abang
"['memelord', 'detikcom', 'detiksumut', 'karena', 'prabowo', 'yang', 'dulu', 'itu', 'oposisi', 'yang', 'memperjuangkan', 'perubahan', 'beda', 'dengan', 'prabowo', 'yang', 'sekarang', 'yang', 'pro', 'pemerintah', 'dan', 'maunya', 'nerusin', 'status', 'quo', 'orang', 'milih', 'calon', 'presiden', 'itu', 'karena', 'ide', 'yang', 'dia', 'bawa', 'bukan', 'pribadi', 'calonnya', 'gitu', 'aja', 'ngga', 'paham', 'sok', 'edgy', 'banget', 'lu']",memelord detikcom detiksumut karena prabowo yang dulu itu oposisi yang juang ubah beda dengan prabowo yang sekarang yang pro perintah dan mau nerusin status quo orang milih calon presiden itu karena ide yang dia bawa bukan pribadi calon gitu aja ngga paham sok edgy banget lu
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'nih', 'contoh', 'indikasi', 'urat', 'malu', 'hampir', 'putus', 'kesan', 'gemoy', 'dan', 'santuy', 'yg', 'selama', 'ini', 'dipoles', 'langsung', 'ambyar', 'di', 'acara', 'debat', 'pertama', 'mereka', 'dah', 'puyeng', 'bagaimana', 'harus', 'membela', 'idolanya', 'di', 'debat', 'berikutnya', 'apalagi', 'nanti', 'debat', 'cawapres', 'semoga', 'tidak', 'semaput']",partaisocmed aniesbaswedan prabowo nih contoh indikasi urat malu hampir putus kesan gemoy dan santuy yg lama ini poles langsung ambyar di acara debat pertama mereka dah puyeng bagaimana harus bela idola di debat ikut apalagi nanti debat cawapres moga tidak semaput
"['zeetoembare', 'resty', 'cayah', 'prabowo', 'jokowi', 'negeri', 'para', 'mafia']",zeetoembare resty cayah prabowo jokowi negeri para mafia
"['program', 'prabowo', 'membawa', 'harapan', 'baru', 'bagi', 'industri', 'nasional', 'dengan', 'peluang', 'ekspor', 'yang', 'lebih', 'menjanjikan', 'program', 'prioritaspragibs']",program prabowo bawa harap baru bagi industri nasional dengan peluang ekspor yang lebih janji program prioritaspragibs
"['prabowo', 'gibran', 'pemimpin', 'yang', 'memperjuangkan', 'hak', 'asasi', 'manusia', 'setiap', 'saat', 'program', 'prioritaspragibs']",prabowo gibran pimpin yang juang hak asasi manusia tiap saat program prioritaspragibs
"['celana', 'panjang', 'chino', 'pria', 'murah', 'dan', 'berkualitas', 'dapatkan', 'cashback', '%', 'di', 'shopee', 'video', 'anies', 'prabowo', 'gacoan', 'daesang', 'surabaya', 'gempa', 'ayo', 'lihat', 'videoku', 'di', 'shopee', 'video']",celana panjang chino pria murah dan kualitas dapat cashback  di shopee video anies prabowo gaco daesang surabaya gempa ayo lihat video di shopee video
"['itu', 'uang', 'pribadi', 'prabowo', 'wahai', 'rakyat', 'ambil', 'uangnya', 'coblos', 'amin']",itu uang pribadi prabowo wahai rakyat ambil uang coblos amin
"['serangan', 'apalagi', 'yg', 'akan', 'dikerjakan', 'si', 'memed', 'hari', 'ini', 'partaisocmed', 'buzzer', 'ayah', 'di', 'semua', 'medsos', 'setelah', 'debat', 'kpu', 'serangannya', 'kalap', 'sekali', 'di', 'rl', 'ternyata', 'sudah', 'ada', 'hasil', 'prabowo', 'cenderung', 'negatif', 'anies', 'pelan', 'sudah', 'banyak', 'dibicarakan', 'semua', 'kalangan', 'titik', 'cerah']",serang apalagi yg akan kerja si memed hari ini partaisocmed buzzer ayah di semua medsos telah debat kpu serang kalap sekali di rl nyata sudah ada hasil prabowo cenderung negatif anies pelan sudah banyak bicara semua kalang titik cerah
"['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'prabowo', 'gibran', 'yang', 'bisa', 'melanjutkan', 'visi', 'pak', 'jokowi']",mimih mei jokowi minietweets jordanmihaf bengkeldodo alextham abby mei abbynfam digifeeder raden wijaya rojeoz prabowo gibran yang bisa lanjut visi pak jokowi
"['propaganda', 'aniesbaswedan', 'prabowo', 'panggung', 'debat', 'itu', 'panggung', 'ny', 'ganjar', 'sm', 'anies', 'klo', 'kalah', 'di', 'panggung', 'langsung', 'ulti', 'nya', 'pake', 'surat', 'lah', 'ini', 'lah', 'itu', 'lah', 'nyari', 'kuncian', 'pokoknya', 'hahahaha', 'para', 'badut', 'politik']",propaganda aniesbaswedan prabowo panggung debat itu panggung ny ganjar sm anies klo kalah di panggung langsung ulti nya pake surat lah ini lah itu lah nyari kunci pokok hahahaha para badut politik
"['partaisocmed', 'prabowo', 'videonya', 'pake', 'melet', 'ga', 'med']",partaisocmed prabowo video pake melet ga med
"['geiszchalifah', 'tinggalkan', 'prabowo', 'dukung', 'ke', 'anies', 'baswedan', 'lebih', 'mampu', 'mengayomi', 'rakyat', 'indonesia', 'kedepannya']",geiszchalifah tinggal prabowo dukung ke anies baswedan lebih mampu ayom rakyat indonesia depan
"['disinggung', 'soal', 'janji', 'tak', 'akan', 'maju', 'jika', 'ada', 'prabowo', 'dalam', 'pilpres', 'anies', 'saya', 'komitmen', 'di', 'dki']",singgung soal janji tak akan maju jika ada prabowo dalam pilpres anies saya komitmen di dki
"['ahys', 'apakah', 'pak', 'prabowo', 'gak', 'punya', 'rekam', 'jejak', 'prestasi', 'sendiri', 'yang', 'dipromosiin', 'jokowi', 'melulu', 'ibarat', 'jokowi', 'maju', 'lagi', 'lanjut', 'jilid', 'dgn', 'versi', 'bantet', 'nya', 'yaitu', 'ps', 'wassalam', 'deh', 'salam', 'waras', 'mas', 'ahy']",ahys apakah pak prabowo gak punya rekam jejak prestasi sendiri yang dipromosiin jokowi melulu ibarat jokowi maju lagi lanjut jilid dgn versi bantet nya yaitu ps wassalam deh salam waras mas ahy
"['prabowo', 'gibran', 'menyuarakan', 'kesehatan', 'berkualitas', 'pertahanan', 'negara', 'yang', 'tangguh', 'program', 'prioritaspragibs']",prabowo gibran suara sehat kualitas tahan negara yang tangguh program prioritaspragibs
"['layanan', 'kesehatan', 'terbaik', 'prabowo', 'gibran', 'dan', 'program', 'prioritas', 'unggulan', 'program', 'prioritaspragibs']",layan sehat baik prabowo gibran dan program prioritas unggul program prioritaspragibs
"['prabowo', 'gibran', 'melestarikan', 'seni', 'budaya', 'untuk', 'masa', 'depan', 'gemilang', 'bangsa', 'program', 'prioritaspragibs']",prabowo gibran lestari seni budaya untuk masa depan gemilang bangsa program prioritaspragibs
"['indonesia', 'sejahtera', 'prabowo', 'gibran', 'dan', 'agenda', 'kesehatan', 'serta', 'pertahanan', 'nasional', 'program', 'prioritaspragibs']",indonesia sejahtera prabowo gibran dan agenda sehat serta tahan nasional program prioritaspragibs
"['prabowo', 'gibran', 'membangun', 'kesehatan', 'dan', 'pertahanan', 'untuk', 'masa', 'depan', 'yang', 'lebih', 'baik', 'program', 'prioritaspragibs']",prabowo gibran bangun sehat dan tahan untuk masa depan yang lebih baik program prioritaspragibs
"['kesehatan', 'dan', 'pertahanan', 'prabowo', 'gibran', 'dan', 'rencana', 'strategis', 'program', 'prioritas', 'program', 'prioritaspragibs']",sehat dan tahan prabowo gibran dan rencana strategis program prioritas program prioritaspragibs
"['prabowo', 'dan', 'gibran', 'dengan', 'program', 'program', 'unggulnya', 'membawa', 'semangat', 'baru', 'dan', 'visi', 'matang', 'sebagai', 'jawaban', 'atas', 'kompleksitas', 'pembangunan', 'program', 'prioritaspragibs']",prabowo dan gibran dengan program program unggul bawa semangat baru dan visi matang bagai jawab atas kompleksitas bangun program prioritaspragibs
"['hilirisasi', 'dan', 'industrialisasi', 'prabowo', 'gibran', 'dan', 'rencana', 'strategis', 'masa', 'depan', 'program', 'prioritaspragibs']",hilir dan industrialisasi prabowo gibran dan rencana strategis masa depan program prioritaspragibs
"['fahrihamzah', 'ri', 'fahri', 'tinggal', 'search', 'youtube', 'prabowo', 'di', 'narasi', 'najwa', 'shihab', 'ntr', 'ketemu', 'deh', 'ada', 'kakek', 'gemoy', 'curhat', 'soal', 'usahanya', 'mandeg', 'gegara', 'bukan', 'di', 'lingkaran', 'kekuasaan']",fahrihamzah ri fahri tinggal search youtube prabowo di narasi najwa shihab ntr ketemu deh ada kakek gemoy curhat soal usaha mandeg gegara bukan di lingkar kuasa
"['gerindra', 'prabowo', 'berdaulat', 'buat', 'bisnis', 'soalnya', 'mandek', 'tahun']",gerindra prabowo daulat buat bisnis soal mandek tahun
"['emang', 'yg', 'bunuh', 'prabowo', 'kalian', 'pendukung', 'sm', 'orang', 'yg', 'didukung', 'sm', 'senengnya', 'sebar', 'hoax', 'anak', 'umur', 'thn', 'lg', 'nonton', 'demo', 'kalian', 'tuduh', 'pendukung', 'prabowo', 'bukannya', 'malu', 'pny', 'capres', 'sebar', 'hoax', 'dipanggung', 'debat', 'dasar', 'tim', 'sumbu', 'pendek', 'ga', 'pny', 'malu']",emang yg bunuh prabowo kalian dukung sm orang yg dukung sm neng sebar hoax anak umur thn lg nonton demo kalian tuduh dukung prabowo bukan malu pny capres sebar hoax panggung debat dasar tim sumbu pendek ga pny malu
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'mas', 'gibran', 'emg', 'jiwa', 'muda', 'bgt', 'krn', 'sll', 'satset', 'kl', 'kerja']",gibran gen gibran tweet prabowo mas gibran emg jiwa muda bgt krn sll satset kl kerja
"['dahnilanzar', 'sejak', 'awal', 'prabowo', 'tampil', 'otentik', 'dengan', 'emosi', 'miskin', 'narasi', 'miskin', 'gagasan', 'tidak', 'tampak', 'kesan', 'santun', 'dan', 'mau', 'mendengarkan', 'hanya', 'mempertontonkan', 'syahwat', 'berkuasa', 'yg', 'sudah', 'diubun', 'sama', 'sekali', 'tidak', 'ada', 'akhlak', 'terpuji', 'yg', 'bisa', 'dibanggakan', 'mungkin', 'dahnil', 'nonton', 'debat', 'lain']",dahnilanzar sejak awal prabowo tampil otentik dengan emosi miskin narasi miskin gagas tidak tampak kesan santun dan mau dengar hanya tonton syahwat kuasa yg sudah diubun sama sekali tidak ada akhlak puji yg bisa bangga mungkin dahnil nonton debat lain
"['pendidikan', 'berkualitas', 'prabowo', 'gibran', 'dan', 'program', 'unggulan', 'untuk', 'bangsa', 'cerdas', 'program', 'prioritaspragibs']",didik kualitas prabowo gibran dan program unggul untuk bangsa cerdas program prioritaspragibs
"['esawela', 'sangat', 'menginspirasi', 'melihat', 'upaya', 'prabowo', 'dan', 'gibran', 'dalam', 'merumuskan', 'program', 'program', 'yang', 'menyentuh', 'berbagai', 'aspek', 'kehidupan', 'masyarakat', 'program', 'prioritaspragibs']",esawela sangat inspirasi lihat upaya prabowo dan gibran dalam rumus program program yang sentuh bagai aspek hidup masyarakat program prioritaspragibs
"['syafniir', 'yakin', 'pilih', 'prabowo', 'gibran', 'utk', 'indonesia', 'maju']",syafniir yakin pilih prabowo gibran utk indonesia maju
"['gyupuppiy', 'nama', 'gerinda', 'jg', 'naik', 'pdhl', 'lebih', 'dr', 'th', 'yg', 'lalu', 'berpasangan', 'dgn', 'mega', 'seolah', 'olah', 'prabowo', 'dan', 'gerindra', 'lebih', 'kecil', 'dr', 'anies', 'njirrtt']",gyupuppiy nama gerinda jg naik pdhl lebih dr th yg lalu pasang dgn mega olah olah prabowo dan gerindra lebih kecil dr anies njirrtt
"['visi', 'matang', 'prabowo', 'dan', 'gibran', 'menjadi', 'pendorong', 'utama', 'dalam', 'merancang', 'program', 'program', 'unggul', 'yang', 'menjadi', 'jawaban', 'konkret', 'terhadap', 'pembangunan', 'program', 'prioritaspragibs']",visi matang prabowo dan gibran jadi dorong utama dalam rancang program program unggul yang jadi jawab konkret hadap bangun program prioritaspragibs
"['pertahanan', 'negara', 'yang', 'unggul', 'prabowo', 'gibran', 'dan', 'visi', 'jelas', 'program', 'program', 'prioritaspragibs']",tahan negara yang unggul prabowo gibran dan visi jelas program program prioritaspragibs
"['prabowo', 'gibran', 'menyuarakan', 'kesehatan', 'berkualitas', 'pertahanan', 'negara', 'yang', 'kokoh', 'program', 'prioritaspragibs']",prabowo gibran suara sehat kualitas tahan negara yang kokoh program prioritaspragibs
"['gibran', 'gen', 'gibran', 'tweet', 'prabowo', 'mas', 'gibran', 'ini', 'kinerjanya', 'sudah', 'sangat', 'terbukti', 'dan', 'teruji']",gibran gen gibran tweet prabowo mas gibran ini kerja sudah sangat bukti dan uji
"['tita', 'aniesbaswedan', 'prabowo', 'ganjarpranowo', 'terus', 'bawa', 'apa', 'bawa', 'tempat', 'ibadah', 'yg', 'gak', 'sebanyak', 'kedai', 'mixue']",tita aniesbaswedan prabowo ganjarpranowo terus bawa apa bawa tempat ibadah yg gak banyak kedai mixue
"['prabowo', 'gibran', 'mengukir', 'sejarah', 'pemerataan', 'ekonomi', 'meningkatkan', 'kualitas', 'pendidikan', 'program', 'prioritaspragibs']",prabowo gibran ukir sejarah perata ekonomi tingkat kualitas didik program prioritaspragibs
"['aryprasetyo', 'koteka', 'nakula', 'anakkolong', 'firzahusainid', 'militan', 'nkri', 'miduk', 'gunromli', 'ganjar', 'mahfud', 'ngkongroses', 'jgnkan', 'prabowo', 'orang', 'satu', 'ruangan', 'itu', 'pun', 'mandi', 'keringat', 'kpu', 'id', 'gak', 'ada', 'perikepresidenan', 'debat', 'capres', 'suruh', 'berdiri', 'kaya', 'org', 'kena', 'strap', 'kedepan', 'yg', 'elit', 'dikitlah', 'bikin', 'acara', 'mosok', 'kaya', 'arena', 'sabung', 'ayam', 'kaya', 'lembaga', 'gak', 'punya', 'duit', 'aja']",aryprasetyo koteka nakula anakkolong firzahusainid militan nkri miduk gunromli ganjar mahfud ngkongroses jgnkan prabowo orang satu ruang itu pun mandi keringat kpu id gak ada perikepresidenan debat capres suruh diri kaya org kena strap depan yg elit dikit bikin acara mosok kaya arena sabung ayam kaya lembaga gak punya duit aja
"['menciptakan', 'keadilan', 'sosial', 'di', 'ekonomi', 'kreatif', 'prabowo', 'dan', 'gibran', 'bekerja', 'keras', 'untuk', 'memastikan', 'bahwa', 'setiap', 'individu', 'memiliki', 'akses', 'yang', 'adil', 'dan', 'setara', 'dalam', 'mengembangkan', 'potensi', 'di', 'sektor', 'ekonomi', 'kreatif', 'program', 'prioritaspragibs']",cipta adil sosial di ekonomi kreatif prabowo dan gibran kerja keras untuk pasti bahwa tiap individu milik akses yang adil dan tara dalam kembang potensi di sektor ekonomi kreatif program prioritaspragibs
"['doktertifa', 'insya', 'allah', 'prabowo', 'gibran', 'menang', 'satu', 'putaran']",doktertifa insya allah prabowo gibran menang satu putar
"['prabowo', 'gibran', 'komitmen', 'meningkatkan', 'kesehatan', 'dan', 'pertahanan', 'nasional', 'program', 'prioritaspragibs']",prabowo gibran komitmen tingkat sehat dan tahan nasional program prioritaspragibs
"['pertahanan', 'negara', 'yang', 'kokoh', 'prabowo', 'gibran', 'siapkan', 'program', 'unggulan', 'program', 'prioritaspragibs']",tahan negara yang kokoh prabowo gibran siap program unggul program prioritaspragibs
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'namanya', 'juga', 'yemen', 'banyak', 'kata', 'kalau', 'ga', 'hoax', 'ga', 'makan', 'sama', 'seperti', 'maling', 'partai', 'cakiminow', 'kalau', 'ga', 'nipu', 'ya', 'ga', 'makan']",partaisocmed aniesbaswedan prabowo nama juga yen banyak kata kalau ga hoax ga makan sama seperti maling partai cakiminow kalau ga nipu ya ga makan
"['partaisocmed', 'tangkap', 'prabowo', 'masih', 'gak', 'med']",partaisocmed tangkap prabowo masih gak med
"['abu', 'waras', 'prabowo', 'mengkaitkan', 'apbd', 'dki', 'yang', 'puluhan', 'trilyun', 'dgn', 'kemampuan', 'anies', 'mengatasi', 'polusi', 'padahal', 'masalah', 'polusi', 'jkt', 'bukan', 'soal', 'duit', 'tapi', 'tentang', 'kewenangan', 'pemerintah', 'pusat', 'yang', 'stupid', 'soal', 'lingkungan', 'itulah', 'yang', 'harusnya', 'dikoreksi']",abu waras prabowo kait apbd dki yang puluh trilyun dgn mampu anies atas polusi padahal masalah polusi jkt bukan soal duit tapi tentang wenang perintah pusat yang stupid soal lingkung itu yang harus koreksi
"['karimnas', 'nino', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'maksudnya', 'kolom', 'agama', 'di', 'ktp', 'harus', 'dihapuskan']",karimnas nino aniesbaswedan ganjarpranowo prabowo maksud kolom agama di ktp harus hapus
"['pelayanan', 'kesehatan', 'yang', 'terpercaya', 'hasil', 'dari', 'kerjasama', 'prabowo', 'dan', 'gibran', 'program', 'prioritaspragibs']",layan sehat yang percaya hasil dari kerjasama prabowo dan gibran program prioritaspragibs
"['gw', 'awalnya', 'mau', 'all', 'in', 'ke', 'prabowo', 'tapi', 'gajadi', 'karena', 'kejadian', 'rohingya', 'padahal', 'beliau', 'masih', 'menjabat', 'sebagai', 'menteri', 'pertahanan']",gw awal mau all in ke prabowo tapi gajadi karena jadi rohingya padahal beliau masih jabat bagai menteri tahan
"['dukungan', 'yang', 'kuat', 'terhadap', 'program', 'prabowo', 'gibran', 'adalah', 'bukti', 'nyata', 'bahwa', 'kami', 'percaya', 'pada', 'kemampuan', 'mereka', 'untuk', 'membawa', 'perubahan', 'positif', 'bagi', 'negara', 'program', 'prioritaspragibs']",dukung yang kuat hadap program prabowo gibran adalah bukti nyata bahwa kami percaya pada mampu mereka untuk bawa ubah positif bagi negara program prioritaspragibs
"['diandra', 'sari', 'partaisocmed', 'aniesbaswedan', 'prabowo', 'iya', 'pdhal', 'bener', 'lho', 'si', 'prabowo', 'melet', 'melet']",diandra sari partaisocmed aniesbaswedan prabowo iya pdhal bener lho si prabowo melet melet
"['geloraco', 'yang', 'nggak', 'terukur', 'itu', 'janji', 'makan', 'siang', 'gratis', 'budget', 'per', 'hari', 'yakin', '%', 'lebih', 'masuk', 'perut', 'prabowo', 'itu', 'nanti']",geloraco yang nggak ukur itu janji makan siang gratis budget per hari yakin  lebih masuk perut prabowo itu nanti
"['richardtandi', 'arsipaja', 'gampang', 'aja', 'caranya', 'matiin', 'pabrik', 'batu', 'baranya', 'prabowo']",richardtandi arsipaja gampang aja cara matiin pabrik batu bara prabowo
"['zulkiflilubis', 'prabowo', 'gibran', 'tweet', 'aniesbaswedan', 'makanya', 'pilih', 'ganjar', 'jangan', 'pilij', 'pembuly']",zulkiflilubis prabowo gibran tweet aniesbaswedan makanya pilih ganjar jangan pilij pembuly
"['bersama', 'prabowo', 'gibran', 'kita', 'bangun', 'indonesia', 'yang', 'lebih', 'sejahtera', 'program', 'prioritaspragibs']",sama prabowo gibran kita bangun indonesia yang lebih sejahtera program prioritaspragibs
"['kerjasama', 'prabowo', 'gibran', 'dalam', 'diplomasi', 'internasional', 'menjadi', 'landasan', 'kuat', 'bagi', 'hubungan', 'internasional', 'yang', 'kondusif', 'program', 'prioritaspragibs']",kerjasama prabowo gibran dalam diplomasi internasional jadi landas kuat bagi hubung internasional yang kondusif program prioritaspragibs
"['tjel', 'up', 'prabowo', 'engga']",tjel up prabowo engga
"['andre', 'rosiade', 'eh', 'kamu', 'tau', 'nggak', 'sih', 'prabowo', 'tuh', 'pernah', 'melanggar', 'ham', 'sekarang', 'mau', 'benerin', 'masalah', 'ham', 'gegana', 'banget', 'hahaha', 'bosokmangga', 'menolak', 'lupa']",andre rosiade eh kamu tau nggak sih prabowo tuh pernah langgar ham sekarang mau benerin masalah ham gegana banget hahaha bosokmangga tolak lupa
"['andre', 'rosiade', 'prabowo', 'emang', 'muter', 'muter', 'gini', 'bintangsurga', 'menolak', 'lupa']",andre rosiade prabowo emang muter muter gin bintangsurga tolak lupa
"['ajengcute', 'kamu', 'itu', 'capek', 'sendiri', 'kemarin', 'menghina', 'prabowo', 'sekarang', 'niat', 'mempercantik', 'bisnis', 'sama', 'orang', 'spt', 'anda', 'sangat', 'bahaya', 'lambemu', 'mencla', 'mencle']",ajengcute kamu itu capek sendiri kemarin hina prabowo sekarang niat cantik bisnis sama orang spt anda sangat bahaya lambe mencla mencle
